date,open,high,low,close,volume,Name
26-12-2006,5189.2,5342.6,5181.15,5334.3,11628223,6358800000
27-12-2006,5352.6,5418.8,5352.6,5406.5,11512363,7407400000
28-12-2006,5427.2,5439.2,5382.95,5428.65,14486876,9323800000
29-12-2006,5416.45,5460.4,5409.25,5432.25,17040269,7643500000
02-01-2007,5440.8,5538.1,5432.85,5519.9,10835036,6450300000
03-01-2007,5529.5,5621.9,5505.25,5609.7,26693531,11317500000
04-01-2007,5609.15,5629.9,5515.75,5527.9,24727217,10494300000
05-01-2007,5518.05,5570.35,5481.55,5501.9,14948600,7763000000
08-01-2007,5490.3,5500.8,5327.8,5370.3,15225402,10867000000
09-01-2007,5398.15,5412.1,5309.95,5356.15,15462643,9555800000
10-01-2007,5333.35,5349.35,5276.15,5322.25,17005010,10456900000
11-01-2007,5283.65,5513.9,5230.95,5472.55,24250859,18290100000
12-01-2007,5520.05,5608.5,5517.2,5598.05,17519899,11182200000
15-01-2007,5640.05,5694.6,5608.2,5632.55,12872334,10646000000
16-01-2007,5740.3,5740.3,5635.4,5643.5,15965025,9115700000
17-01-2007,5673.6,5683.45,5612.4,5625.4,15219485,9793300000
18-01-2007,5633.4,5692.6,5633.4,5665.7,15510781,9241700000
19-01-2007,5677.4,5686.7,5545.1,5565.3,22028147,13059300000
22-01-2007,5561.9,5622.2,5540.85,5608.8,15242235,9438800000
23-01-2007,5611.25,5611.25,5561.7,5571.95,12619967,7270800000
24-01-2007,5572.55,5612.4,5569.25,5601.35,11163183,6172500000
25-01-2007,5700,5700,5603.35,5662.1,22603776,11691200000
29-01-2007,5655,5663.75,5573.45,5597.4,15150252,8407500000
31-01-2007,5597.5,5626.95,5517.95,5535,12055069,7927000000
01-02-2007,5554.45,5595.85,5541.3,5588.7,10494868,5583000000
02-02-2007,5596.35,5672.8,5596.35,5655.4,15065539,9712500000
05-02-2007,5667.65,5671.65,5622,5646.3,8851096,5790700000
06-02-2007,5647.7,5671.7,5621.1,5651.65,12514931,7160200000
07-02-2007,5642.3,5754.6,5642.3,5740.85,14261127,10063100000
08-02-2007,5751.35,5763.75,5689.6,5736.3,12824292,7752400000
09-02-2007,5734.95,5770.95,5672.8,5694.65,12151043,7242800000
12-02-2007,5623.95,5684.4,5581.2,5597.6,7456268,4694200000
13-02-2007,5599.1,5687.35,5517,5573.75,13546758,7796100000
14-02-2007,5573.65,5623.25,5512.5,5606.6,12293413,7706200000
15-02-2007,5653.85,5842.65,5641.9,5805.65,12472286,8521000000
19-02-2007,5839.65,5857.1,5815.25,5830.55,8792638,5651800000
20-02-2007,5819.7,5855.65,5751.45,5766.1,7625537,5255300000
21-02-2007,5765.5,5791.95,5695.45,5705.55,10693146,7920000000
22-02-2007,5727.85,5779.3,5636.8,5660.6,16963508,11180000000
23-02-2007,5678.8,5694.05,5511.4,5527.5,14072059,9303000000
26-02-2007,5522.5,5558.4,5362.65,5521.6,16760883,10552200000
27-02-2007,5526.7,5540.35,5404.45,5446.1,13047766,8432000000
28-02-2007,5301.75,5347.75,5066.65,5129.6,21780333,16077900000
01-03-2007,5170.2,5387.85,5144.25,5346.3,17854230,11810200000
02-03-2007,5361.4,5377.7,5172.75,5200.6,12776127,8887200000
05-03-2007,5112.6,5118.45,4929.65,4953.65,12888117,8828400000
06-03-2007,5198.25,5250.1,5007,5189.15,14222560,9315800000
07-03-2007,5243.35,5282.4,5008,5098.05,15932604,9151800000
08-03-2007,5118.7,5256.2,5118.7,5225,11039195,7536600000
09-03-2007,5230.8,5274.4,5158.25,5189.55,9075802,5939300000
12-03-2007,5189.5,5314.3,5189.5,5239,10377685,7162900000
13-03-2007,5239.05,5323.2,5204.65,5314.05,14052363,8560000000
14-03-2007,5270.75,5270.75,5087.85,5100.5,14111922,9967000000
15-03-2007,5129.35,5242.75,5129.35,5184.25,15273965,10131000000
16-03-2007,5199.85,5218.25,5099.7,5159.2,9955382,6092200000
19-03-2007,5131.05,5270.85,5131.05,5262,8272239,4584700000
20-03-2007,5288.8,5321.55,5217.15,5231.65,12273602,6384700000
21-03-2007,5220.05,5300.7,5199.5,5291.05,11408204,6488300000
22-03-2007,5307.8,5405.15,5307.8,5393,11530202,7138700000
23-03-2007,5415.75,5432.2,5352.75,5369.85,10208172,7455600000
26-03-2007,5374.3,5394.8,5287.8,5294.1,11313235,9234900000
28-03-2007,5254,5260.6,5084.5,5097.6,16691163,12967900000
29-03-2007,5103.75,5194.95,5093.2,5179.8,19677206,14957200000
30-03-2007,5195.3,5218.45,5155.7,5180.7,9170061,7323200000
02-04-2007,5141.15,5141.15,4924.65,4940.45,11308311,8368900000
03-04-2007,4930.35,5057.55,4930.35,5028.35,9764065,8055800000
04-04-2007,5074.2,5106.4,5027,5085.45,10944847,7904300000
05-04-2007,5087.7,5117.05,5051.35,5088.4,7785054,5110900000
09-04-2007,5077.5,5209.9,5077.5,5193.95,6296353,4559400000
10-04-2007,5174.8,5214.85,5089.4,5108.05,11391488,7754600000
11-04-2007,5156.15,5171.95,5077.6,5090.5,13165889,8202700000
12-04-2007,5065.95,5148.8,5019.2,5133.35,12169557,9398000000
13-04-2007,5186.1,5370,5131.7,5353.4,28510973,22561100000
16-04-2007,5405.35,5490.85,5405.35,5453.35,18470044,13327100000
17-04-2007,5498.25,5498.25,5296.2,5333.2,16708457,12647100000
18-04-2007,5371.5,5405.9,5356.85,5375.5,19191975,8764700000
19-04-2007,5310.85,5369.05,5249.35,5325.1,18937488,10350900000
20-04-2007,5397.2,5449.3,5370.85,5386.9,24343626,12486800000
23-04-2007,5413.05,5445.6,5362.4,5370.9,16578298,8175200000
24-04-2007,5352.25,5405.75,5308.25,5323.55,19243645,11485600000
25-04-2007,5306,5306,5242.55,5290.4,35450130,18669000000
26-04-2007,5319.55,5356,5266.1,5313.8,18640475,10976700000
27-04-2007,5332.2,5332.2,5272.35,5302.4,12578468,8758700000
30-04-2007,5276.05,5429.55,5275.15,5418.4,13010538,8262000000
03-05-2007,5474.9,5497,5452.45,5477.7,16593335,11164300000
04-05-2007,5513.4,5513.4,5409.4,5437.65,13229547,10221500000
07-05-2007,5441.6,5467.15,5370.95,5380.25,13415674,9724300000
08-05-2007,5366.3,5366.85,5289.25,5297.65,13083977,11259400000
09-05-2007,5335.25,5345.9,5209.05,5257.55,12403093,8865500000
10-05-2007,5282.75,5348.75,5233.05,5246.1,15695081,10368100000
11-05-2007,5190.5,5311.25,5173.85,5286.45,14951136,10184900000
14-05-2007,5307,5363.75,5285.3,5291.35,9850110,6011900000
15-05-2007,5289.4,5310.15,5208.05,5234.65,11874530,7941800000
16-05-2007,5245.65,5256.6,5158.65,5215.9,13475129,10149100000
17-05-2007,5236.15,5303.8,5236.05,5294.3,19492957,12393400000
18-05-2007,5306.2,5369.95,5280.6,5305.6,19743672,10865200000
21-05-2007,5326.5,5334.75,5223.2,5238.1,15021342,9751600000
22-05-2007,5239.95,5261.5,5194.55,5224.65,16514671,11668900000
23-05-2007,5233.1,5246.35,5189.75,5205.9,9501294,6438000000
24-05-2007,5192.45,5255.65,5186.25,5206.45,13452590,10739800000
25-05-2007,5178.25,5322.05,5147.25,5309.1,17537291,13592100000
28-05-2007,5369.8,5375.65,5256.05,5274.8,15026027,10107700000
29-05-2007,5256.35,5287,5231.85,5275.7,11533136,7132700000
30-05-2007,5296.3,5296.3,5178.8,5189.85,12613897,9730100000
31-05-2007,5193.85,5257,5193.85,5218.35,16859182,11025100000
01-06-2007,5263.6,5289.95,5243.7,5269.95,14179050,8127800000
04-06-2007,5339.15,5339.15,5196.65,5209.2,10113815,6332700000
05-06-2007,5220.4,5265.9,5184.7,5251.55,11492783,8639500000
06-06-2007,5265.25,5311.6,5208.5,5221.3,16037454,11792700000
07-06-2007,5162.25,5331.8,5162.25,5310.5,19485358,11674300000
08-06-2007,5268.3,5395.75,5256.3,5338.45,28335367,18707300000
11-06-2007,5361.2,5435.45,5326.15,5341,19366726,12518600000
12-06-2007,5316.6,5357.25,5259.6,5305.9,12536952,7556900000
13-06-2007,5295.8,5329.45,5262.45,5279.2,14550987,7899400000
14-06-2007,5459.65,5466.2,5311.2,5326.65,14609194,10756600000
15-06-2007,5335.8,5371.9,5267.25,5281.95,12275493,7928600000
18-06-2007,5315.7,5355.45,5211.05,5218.15,8761461,6461500000
19-06-2007,5204.75,5224.55,5142.35,5193.3,11671516,9211700000
20-06-2007,5219,5241.9,5189.05,5197.4,12192286,7585200000
21-06-2007,5193.45,5227.5,5159.9,5203.25,11814346,8067900000
22-06-2007,5214.25,5221.1,5149.2,5159.9,10249778,6944000000
25-06-2007,5165.8,5167.25,5084.2,5110.45,9690526,6273700000
26-06-2007,5120.1,5165.05,5093.35,5100.95,9098770,6520900000
27-06-2007,5102.9,5154.85,5102.9,5135.4,9386264,5969000000
28-06-2007,5156.2,5169.65,5123.05,5147.2,12960273,8524800000
29-06-2007,5169.5,5203.1,5165.85,5192.3,13628464,9994400000
02-07-2007,5214.1,5217.25,5157.4,5168.75,7170967,5888900000
03-07-2007,5178.7,5205.15,5163,5174.4,7260407,5233200000
04-07-2007,5174.9,5203.3,5118.9,5124.15,7272922,5113700000
05-07-2007,5108.85,5145.55,5061.95,5082.25,8128423,5326300000
06-07-2007,5070.95,5251.3,5070.95,5239.85,18763961,13605300000
09-07-2007,5254.8,5319.65,5254.8,5297.35,12881766,10203300000
10-07-2007,5307.75,5374.6,5294.9,5313.15,18739570,13044700000
11-07-2007,5266.5,5266.5,5150.1,5178,18285697,16858300000
12-07-2007,5184.95,5232.7,5160.15,5193.55,15011264,13829900000
13-07-2007,5290.6,5290.6,5169.5,5185.05,13779481,12815800000
16-07-2007,5187.25,5200.95,5111.9,5131.5,12911826,9050500000
17-07-2007,5176.4,5215.4,5170.5,5175.7,10779646,7567900000
18-07-2007,5173.5,5202.75,5153.75,5179.35,10303434,6709600000
19-07-2007,5168.6,5235.95,5168.6,5228,12778687,9281600000
20-07-2007,5230.6,5261.5,5174.85,5190,14546211,9906900000
23-07-2007,5183.05,5205.95,5151.65,5197.4,13167407,9144400000
24-07-2007,5204.9,5212.6,5165.75,5197.25,14428399,8741800000
25-07-2007,5170.1,5181.05,5115.85,5129.4,11733361,8126700000
26-07-2007,5154.7,5259.6,5141,5241.2,17612470,13698800000
27-07-2007,5212.65,5212.65,5074.5,5091.05,14497724,9985400000
30-07-2007,5085.25,5085.25,5032.9,5045.05,10292487,6030900000
31-07-2007,5083.85,5094.25,5015.45,5086.7,8843490,5738100000
01-08-2007,5083.15,5093.2,4900.45,4909.3,12753450,8038000000
02-08-2007,4938,4946.5,4816.85,4829.5,9479725,6394200000
03-08-2007,4831.05,4912.1,4831.05,4886.05,9295535,5498100000
06-08-2007,4888.3,4888.3,4749.55,4794.95,9574193,5945900000
07-08-2007,4814.45,4876,4810.3,4823.25,8782666,6006700000
08-08-2007,4890.5,5065.3,4890.5,5007.7,22381000,13234000000
09-08-2007,5019,5093.35,4932.45,4948.3,15044224,8594800000
10-08-2007,4887.9,4990.35,4766.55,4976.35,17514444,10643300000
13-08-2007,4978.25,4995.45,4932.75,4955.8,7531489,4176000000
14-08-2007,4961.65,4978,4940.2,4956.55,5947707,3403200000
16-08-2007,4834.85,4857.35,4755.45,4813.1,14096305,9584500000
17-08-2007,4809,4817.2,4556.45,4704.45,20772621,14688400000
20-08-2007,4745.9,4863.8,4671.05,4680.3,11947600,8060300000
21-08-2007,4731.8,4736.1,4492.3,4504.55,15624858,10606100000
22-08-2007,4505.05,4574.1,4439.2,4554.75,12267149,7071200000
23-08-2007,4564.95,4652.1,4510.75,4526.4,11403588,7480500000
24-08-2007,4545.95,4594.85,4488.2,4579.65,8176730,4863900000
27-08-2007,4598,4658.6,4585.25,4640.1,7691352,4465100000
28-08-2007,4645.65,4729.55,4616.75,4714.5,9538419,6671200000
29-08-2007,4680.2,4722.4,4601,4701.35,9826880,7057800000
30-08-2007,4715,4778.4,4711.3,4756,15477351,9515400000
31-08-2007,4775.55,4820.1,4768.2,4813.2,8316074,6107400000
03-09-2007,4815.7,4853.75,4803.65,4825.1,8624932,5356200000
04-09-2007,4867.55,4893.8,4800,4826.25,9056643,5237600000
05-09-2007,4848.4,4892.95,4835.85,4853.2,9160452,6082400000
06-09-2007,4852.75,4887.1,4810.3,4881.65,8129831,4865800000
07-09-2007,4890,4901.65,4850.3,4866.25,10464687,5727600000
10-09-2007,4859.15,4859.15,4758.35,4763.1,11231272,5929000000
11-09-2007,4817.3,4817.3,4657.85,4666.45,10920678,6402800000
12-09-2007,4675.2,4710.65,4629.25,4635.3,7880565,4966800000
13-09-2007,4639.5,4713.25,4633.35,4681.1,10131398,6354200000
14-09-2007,4723.15,4726.5,4633,4641.6,9574127,6483400000
17-09-2007,4645.85,4673.25,4562.7,4573.55,9830512,6791200000
18-09-2007,4577.7,4593.35,4558.6,4576.75,11911092,8025400000
19-09-2007,4674.1,4700.75,4650.25,4667.3,16203146,11322100000
20-09-2007,4666,4666,4558.2,4566.05,10762704,7557300000
21-09-2007,4559.15,4632.1,4476.85,4603.85,18705837,11889700000
24-09-2007,4605.7,4631.75,4539.95,4560.25,15924030,10249900000
25-09-2007,4581.6,4592.7,4520.95,4540.6,13549419,9265000000
26-09-2007,4608.15,4725.05,4570.75,4703.4,18207386,11321600000
27-09-2007,4754.25,4841,4745.55,4816.2,21710769,16457600000
28-09-2007,4790.65,4882.85,4769.45,4804.2,13507557,9737100000
01-10-2007,4813.35,4813.35,4696,4766.95,8861238,6239400000
03-10-2007,4735.85,4943.65,4735.85,4920.1,17239982,13079000000
04-10-2007,4917.3,4922.55,4843.35,4908,12831745,9651300000
05-10-2007,4908.9,4912.55,4842.7,4868.45,8823535,5865300000
08-10-2007,4887.25,4943.9,4846.55,4895.9,13491266,8241900000
09-10-2007,4896.85,5025.35,4880.6,5015.4,13491867,9806000000
10-10-2007,5027.05,5187.35,5027.05,5171.6,16446616,13335300000
11-10-2007,5109.75,5109.75,4899.95,4947.3,16958770,16092200000
12-10-2007,4898.9,4903.2,4802.2,4877.85,17786338,12998500000
15-10-2007,4891.75,4967,4863,4912.55,13937360,10268400000
16-10-2007,4912.7,4955.35,4815.1,4836.45,13873840,11250700000
17-10-2007,4742.55,4897.65,4572.2,4882.9,15587658,11308900000
18-10-2007,4939.1,5037.5,4846.7,4904.3,18658644,14186100000
19-10-2007,4959.35,4979.7,4818.05,4894.05,12594533,8899600000
22-10-2007,4824.1,4858.85,4779.4,4807,10992658,7642700000
23-10-2007,4839.9,4890.25,4797.25,4807.25,12764705,8675800000
24-10-2007,4860.7,4884.4,4739.85,4756.85,15256752,9714600000
25-10-2007,4757.9,4789.45,4719.75,4766.2,17222363,10843700000
26-10-2007,4766.75,4844.65,4742.65,4824.65,8431500,5876200000
29-10-2007,4838,4900.9,4836.45,4860.8,11051135,6638500000
30-10-2007,4869.85,4888.35,4801.6,4824.45,10651484,6335600000
31-10-2007,4828.35,4833.25,4759.45,4793.65,20851846,17777500000
01-11-2007,4811.95,4836.2,4738.65,4751.8,9304299,6824000000
02-11-2007,4686.8,4758.75,4655.3,4745.05,7591349,5689900000
05-11-2007,4743.5,4769,4667.15,4680.2,8462112,4990300000
06-11-2007,4679.2,4716.95,4646.7,4654.7,7100805,4301400000
07-11-2007,4597.75,4633.75,4489.5,4511.6,11555436,9368000000
08-11-2007,4493.45,4493.45,4431.4,4461.35,26299600,11981600000
09-11-2007,4478.7,4498.7,4400.85,4414.4,909314,661400000
12-11-2007,4395.6,4395.6,4297,4331.35,14652006,10734600000
13-11-2007,4320.1,4369.5,4270,4281.2,12099396,9276200000
14-11-2007,4376.05,4473.7,4375.75,4466.6,9121056,6854600000
15-11-2007,4465.8,4465.8,4369.9,4386,6902544,5348500000
16-11-2007,4382.35,4398.95,4336.9,4374.6,6621137,4703700000
19-11-2007,4365.2,4436.95,4356.35,4390.85,7448851,5676400000
20-11-2007,4385.7,4385.7,4268.65,4280.6,10468215,8074900000
21-11-2007,4268.2,4300.7,4179.95,4201.25,9524014,6370400000
22-11-2007,4232.85,4232.85,4141.2,4172.75,7108218,5207500000
23-11-2007,4177.7,4271.1,4177.7,4238.6,6807109,5462300000
26-11-2007,4255.5,4353.3,4255.5,4332.2,9882662,4522700000
27-11-2007,4338,4363.35,4284.9,4355.95,10103213,4866900000
28-11-2007,4367.25,4393,4300.65,4312.4,6698564,4333000000
29-11-2007,4342.35,4400.55,4258.55,4284.7,15393262,10187100000
30-11-2007,4303.3,4452.4,4303.3,4431.15,12092123,9533200000
03-12-2007,4434.6,4562.4,4434.6,4539,11339601,8886900000
04-12-2007,4538.9,4558,4505.3,4530.55,8388673,5212400000
05-12-2007,4530.15,4550.4,4499.4,4527.65,7202628,4590300000
06-12-2007,4529.75,4594.55,4529.75,4555.8,8135784,6077100000
07-12-2007,4644.3,4723.45,4493.15,4711.45,22716060,12884800000
10-12-2007,4729.25,4763.35,4663.9,4679.15,13649596,7959300000
11-12-2007,4695.05,4714.95,4650.1,4690.05,11395605,6200000000
12-12-2007,4652.8,4667.45,4569.9,4657.55,7791631,5782400000
13-12-2007,4658.9,4665.7,4566.25,4580.25,7907546,5525600000
14-12-2007,4580.55,4604.6,4551.1,4569.7,7908979,4652200000
17-12-2007,4607.5,4611.35,4447.45,4467.35,8612185,5214900000
18-12-2007,4469.6,4488.5,4402.5,4452.05,8311504,5209400000
19-12-2007,4468.6,4512,4447.35,4475.75,7070200,3855200000
20-12-2007,4462.6,4614.15,4450.5,4593.8,10260231,6936700000
24-12-2007,4608.4,4885.15,4608.4,4872.2,16854723,10695200000
26-12-2007,4883.2,4919.85,4818.15,4879.6,8819668,5169600000
27-12-2007,4887.15,4913.95,4839.3,4874.2,15067238,8875700000
28-12-2007,4766.2,4854.35,4766.2,4824.65,6572375,4321500000
31-12-2007,4833.1,4860.95,4778.95,4812.6,8750121,4691000000
01-01-2008,4809.9,4814.8,4738.35,4748.2,6585567,2759100000
02-01-2008,4747.4,4765.15,4659.4,4722.5,8138950,4858000000
03-01-2008,4679.9,4704.6,4602.45,4616.85,12940961,7781900000
04-01-2008,4616.35,4654.25,4581.45,4592.5,9170882,4979300000
07-01-2008,4580.05,4580.05,4453.55,4460.95,11264216,6950300000
08-01-2008,4473.95,4522.45,4437.65,4506.35,10003282,6656400000
09-01-2008,4511.65,4597.15,4511.65,4529.1,17043729,7798800000
10-01-2008,4544.95,4599.7,4417.5,4432.2,9221673,6302200000
11-01-2008,4391.65,4509.95,4363.2,4404.35,10810569,7772200000
14-01-2008,4405.5,4413.85,4259.15,4268.15,11530700,7530700000
15-01-2008,4278.55,4307.55,4185.6,4195.4,8251719,5320400000
16-01-2008,4188.5,4206.5,4132.7,4173.3,10065668,5630000000
17-01-2008,4205.1,4205.1,4123.85,4138.15,10052515,5592600000
18-01-2008,4139.5,4145.55,4041.9,4060,10274625,5770600000
21-01-2008,4031,4042.1,3712.8,3786.15,20263934,10354800000
22-01-2008,3770.1,3847.4,3318.25,3626.5,16109753,9633000000
23-01-2008,3792.7,3880.35,3640.45,3819.8,13990482,7813800000
24-01-2008,3891,3944.45,3696.3,3726.05,13757220,6823700000
25-01-2008,3727.1,3983.9,3727.1,3948.15,10791055,5039400000
28-01-2008,3874.9,3895.25,3704.3,3800.75,6517324,3765800000
29-01-2008,3803.2,3921.25,3803.2,3864.9,6848064,3851500000
30-01-2008,3864.9,3873.05,3820.5,3846.65,7528350,3823400000
31-01-2008,3850.45,3914.9,3776.75,3838.15,20416715,10231300000
01-02-2008,3856,4102.05,3849.65,4074.15,12187029,6431500000
04-02-2008,4099.75,4296.95,4099.75,4257.35,14060056,7222600000
05-02-2008,4257.85,4257.85,4103.1,4192.55,10666066,4946000000
06-02-2008,4191.5,4191.5,3956.7,3976.45,10213207,5496400000
07-02-2008,3973.4,3992.85,3829.5,3846.25,8806106,3680900000
08-02-2008,3844,4004.35,3844,3961.05,10628007,5842700000
11-02-2008,3961.35,4044.35,3876.5,3956.15,10522388,6318500000
12-02-2008,3972,4063.9,3865,3880.15,9568323,5332300000
13-02-2008,3870.1,3930.2,3817.1,3874.8,7742810,4367300000
14-02-2008,3900.8,3988.4,3900.8,3921.6,7692870,4775900000
15-02-2008,3877.4,3969.5,3857.75,3956.6,6948890,4111200000
18-02-2008,3959.15,3981.45,3884.5,3903.65,4899631,2109500000
19-02-2008,3898.6,3994.2,3898.6,3937.85,9188766,3692800000
20-02-2008,3964.05,4003.65,3926.05,3943.95,12011620,4822500000
21-02-2008,3966.35,4139.3,3966.35,4110.25,26360116,9252500000
22-02-2008,4109.15,4109.15,4000.35,4017.3,12845711,4133600000
25-02-2008,4044.7,4088,4005.8,4082.7,9047279,4052700000
26-02-2008,4124.7,4147.45,4090.45,4138.95,7925332,4756900000
27-02-2008,4138.75,4192.55,4048.5,4058.6,7787055,4287200000
28-02-2008,4067.9,4079.2,4015.65,4062.35,11762838,6688200000
29-02-2008,4055.25,4060.4,3932.65,3984.5,7516744,4383300000
03-03-2008,3932.05,3937.25,3793.9,3825.1,12530315,6288000000
04-03-2008,3863.65,3863.65,3759.9,3782,9226058,4877300000
05-03-2008,3812.85,3917.15,3777.65,3902.75,7348254,4401700000
07-03-2008,3880.95,3880.95,3703.25,3762.05,8914512,4584100000
10-03-2008,3742.55,3797.6,3676.3,3701.4,7414270,3599300000
11-03-2008,3700.4,3700.4,3649.2,3669.05,13119904,7381300000
12-03-2008,3698.85,3778.05,3606.75,3621.3,10653295,5523500000
13-03-2008,3583.55,3583.55,3406.2,3439.5,12811559,5520500000
14-03-2008,3394.9,3546.5,3394.9,3530.7,9324216,5283400000
17-03-2008,3454.35,3473,3388.8,3405.95,10265158,5217800000
18-03-2008,3415.55,3508,3377.55,3440.35,13817044,7044800000
19-03-2008,3496.45,3564.8,3486.1,3501.15,13779945,7426300000
24-03-2008,3495.3,3590.15,3495.3,3563.25,8347517,5279800000
25-03-2008,3619.25,3906.8,3619.25,3831.55,12591343,8745600000
26-03-2008,3907.1,3917.85,3787.4,3831.05,9671727,6099900000
27-03-2008,3809.5,3813.1,3717.45,3735.1,16737429,9211400000
28-03-2008,3739.3,3924.25,3731.1,3904.7,10883870,6368600000
31-03-2008,3808.65,3855.3,3650.8,3704.95,12910607,8045700000
01-04-2008,3739.8,3756.55,3627.25,3674.85,8734508,4763100000
02-04-2008,3749.85,3828.8,3749.85,3760.15,7472431,4704600000
03-04-2008,3760.25,3902,3754.25,3882.7,12659661,6955300000
04-04-2008,3848.9,3898.55,3765.9,3801.6,8030009,5484300000
07-04-2008,3837.15,3945.65,3809.9,3892.2,9350741,6857300000
08-04-2008,3893.25,3895.25,3800.1,3830,9075548,6216700000
09-04-2008,3827.85,3859.7,3795.45,3826.65,8385025,4891000000
10-04-2008,3836.3,3915.05,3804.1,3825.9,11080622,7089200000
11-04-2008,3837.5,3887.7,3805.3,3824.65,11508085,8132800000
15-04-2008,3824.9,4073.2,3798.2,4033,22207796,14277900000
16-04-2008,4063.7,4207.8,4063.7,4160.1,19742270,13645500000
17-04-2008,4225.3,4320.4,4209.05,4304.2,20365581,14578100000
21-04-2008,4317.6,4435.1,4263.7,4277.3,22720487,11236100000
22-04-2008,4206.95,4207.05,4035.65,4053.35,17873435,11558500000
23-04-2008,4051.05,4114.7,4044.45,4097.2,22245209,12663100000
24-04-2008,4098.05,4156.9,4079.45,4137.6,26957465,15063900000
25-04-2008,4127.6,4189.5,4126.4,4165.6,16034217,9723000000
28-04-2008,3978.55,4190.1,3978.55,4129.2,9973866,6412700000
29-04-2008,4132.95,4338.6,4102.4,4318.6,28841947,19136800000
30-04-2008,4330.35,4414.45,4284.5,4357.65,22984338,13995300000
02-05-2008,4388.9,4480.35,4388.9,4458.5,17194335,10917800000
05-05-2008,4467.75,4472.75,4384.7,4392.55,9606262,6573500000
06-05-2008,4341.9,4501.85,4305.65,4440.35,14852697,9806400000
07-05-2008,4496.25,4543.9,4474.4,4495.05,22148216,14489200000
08-05-2008,4467,4467,4325.8,4407.45,18161869,11385300000
09-05-2008,4410.25,4433.8,4317.2,4334.45,16194870,9478600000
12-05-2008,4287.15,4406.4,4287.15,4380.05,19141354,11022400000
13-05-2008,4352.4,4463.8,4312.85,4344.35,18903913,11598000000
14-05-2008,4352.8,4532.25,4325.9,4512.35,22674191,13043200000
15-05-2008,4513,4620.1,4501.7,4569,29366572,18927700000
16-05-2008,4589.6,4619.2,4523.3,4552.65,16540355,10921400000
20-05-2008,4504.05,4549.8,4489.55,4513.8,12159158,8659500000
21-05-2008,4504.85,4525.55,4450.6,4510.2,7408454,5467800000
22-05-2008,4495.65,4542.45,4464,4476.7,12384463,7931200000
23-05-2008,4500.35,4519.8,4381.15,4390.35,9667533,6819600000
26-05-2008,4389.2,4461.9,4331.1,4436.1,11997927,9708600000
27-05-2008,4482.8,4512.7,4431.95,4490.2,10839632,7535500000
28-05-2008,4501.95,4629,4501.95,4614.95,14777976,9942400000
29-05-2008,4629.35,4671.05,4567.85,4588.25,18598888,12195800000
30-05-2008,4592.4,4704.35,4543.15,4688.35,17322942,14844400000
02-06-2008,4699.65,4773.65,4532.15,4574.2,14804781,10819500000
03-06-2008,4519.45,4540.25,4407.4,4524.85,12034989,8563300000
04-06-2008,4520.05,4526.1,4395.65,4418.5,9837287,7101000000
05-06-2008,4420.2,4635.95,4410.9,4615.7,15034605,10968100000
06-06-2008,4642.25,4681.1,4557.9,4571.3,10615923,7831600000
09-06-2008,4495.9,4495.9,4320.05,4359.35,9960243,7499700000
10-06-2008,4348.15,4358.55,4165.95,4249.9,12553654,10310700000
11-06-2008,4268.85,4330.35,4264.9,4303.6,8616374,5855000000
12-06-2008,4260.1,4317.2,4186.45,4300.7,7831655,5963100000
13-06-2008,4319.8,4377.45,4287.15,4322.7,8458692,6467400000
16-06-2008,4352.75,4439.65,4352.75,4380.25,7861640,6726100000
17-06-2008,4383.95,4433.5,4354.45,4425.1,7999319,6414600000
18-06-2008,4429.1,4434.95,4313.3,4323.1,14210735,7837700000
19-06-2008,4283.1,4331.9,4259.25,4295.9,7614860,4555300000
20-06-2008,4322.9,4334.7,4158.9,4179.7,9553092,6763100000
23-06-2008,4133.6,4234.95,4133.6,4191.55,7536356,5077200000
24-06-2008,4176.95,4224.1,4083.85,4108.95,9438219,6874600000
25-06-2008,4079.9,4111,4010.3,4091,12177882,9673100000
26-06-2008,4116.4,4214.3,4105,4193.75,16016559,10817300000
27-06-2008,4131.35,4131.35,3988.95,4002.6,9961118,6759700000
30-06-2008,4016.75,4067.15,3977.75,3999.4,12095123,6884000000
01-07-2008,4000.85,4052,3881,3906.45,10206584,6853600000
02-07-2008,3917.85,4116.85,3907.9,4096,13403726,9010900000
03-07-2008,4087.3,4087.3,3906.5,3982.95,9107446,6348900000
04-07-2008,3999.9,4057.7,3971.05,4000.8,8100808,5740100000
07-07-2008,4015.95,4128,4015.95,4091.8,7638718,5072000000
08-07-2008,4031.5,4036.95,3953.6,3967.6,9646806,6746300000
09-07-2008,3999.7,4152.35,3999.7,4133.7,12376873,8280500000
10-07-2008,4128.6,4178.95,4060.65,4104.15,11545164,7840800000
11-07-2008,4183.15,4194.8,3809.5,3839.5,19366203,16999800000
14-07-2008,3822.8,3822.8,3636,3659.25,13360188,9941700000
15-07-2008,3615.15,3703.95,3527.05,3552.65,16915064,11196300000
16-07-2008,3576.4,3605.5,3475.85,3511.5,9604318,6421000000
17-07-2008,3585.65,3652.85,3585.65,3637.35,17606649,8383700000
18-07-2008,3658.75,3668.65,3476.55,3571.6,34190979,14161800000
21-07-2008,3608.75,3629.5,3535,3590.65,19211814,8696500000
22-07-2008,3605.4,3705.65,3584.5,3690.55,14164995,7139600000
23-07-2008,3743.2,3810.2,3687.75,3800.45,16838061,9503200000
